1000000000000000	1000000000000000	0111111111111111
1111111111111111	0000000000000000	0000000000000000
0101111111111111	0000000000000000	0000000000000000
1110111111111111	1110111111111111	0100000000001000
1110111111111111	0000000000000000	0000000000000000
1111000000001111	0000001100000011	1111001111111111
1000000000001111	1111001100000000	0111111111111111
1000000000000000	0101000000001111	1000000000000000
