1000000000000000	1000000000000000	1000000000000000
1111111111111111	0000000000000000	1111111111111111
0101111111111111	0000000000000000	0101111111111111
1110111111111111	1110111111111111	1101111111111110
1110111111111111	0000000000000000	1110111111111111
1111000000001111	0000001100000011	1111001100010010
1000000000001111	1111001100000000	1000000000000000
1000000000000000	0101000000001111	1101000000001111
0101111100000000	0101000000001111	0111111111111111
